id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
674,Róża,Wiśniewski,Kujawsko-Pomorskie,Lublin,ywllkamltihihbletpwvkewslxxdus674,tcxhexvkjvpih674,42.0,5,10.0
675,Małgorzata,Wojciechowski,Małopolskie,Wrocław,stpherzjzglptprwibojvdfzzonvsf675,ybwodshnfruyj675,21.0,4,50.0
676,Norbert,Zawadzki,Dolnośląskie,Szczecin,jfhkwfebzikmwufppqevoprjuaqgwa676,elsvzlmcpuxsp676,33.0,3,358.0
677,Iwona,Kowalski,Lubuskie,Warszawa,zpgenphehybgwzdgjjaanmfkwifrty677,lqfjepzhuedry677,42.0,3,893.0
678,Beata,Michalak,Opolskie,Wrocław,suowwngikqfqikbgmaezfzclfzshjc678,dmytmxekgmytc678,26.0,1,4017.0
679,Filip,Piotrowski,Kujawsko-Pomorskie,Kraków,tnwtdtszpkupvrtudrknhmnuvsfung679,rgeltsemegzia679,21.0,1,401.0
680,Filip,Nowakowski,Małopolskie,Warszawa,zendvggjgiuqtanhlfwogmnnppwdws680,nnjshwnuwmcmx680,69.0,4,467.0
681,Ewa,Zawadzki,Małopolskie,Gdańsk,jlukrozftyvjcmhkyfzhixncmcssry681,cywjqoiyvlqgs681,22.0,4,295.0
682,Aleksander,Kaczor,Podlaskie,Poznań,hdmkzubhwpemhhtskmekxnyxmkvkiz682,etnhtvmaxdfmu682,31.0,3,271.0
683,Oliwia,Kaczor,Małopolskie,Poznań,sgumehqblacxkyipzjixdkfnovadgm683,gpogldrnmkapt683,65.0,1,16.0
684,Beata,Zając,Kujawsko-Pomorskie,Lublin,yvpeyjeqqoejolxswyvjbamaeewpgs684,qoqjqokvhykju684,32.0,1,203.0
685,Katarzyna,Wiśniewski,Kujawsko-Pomorskie,Gdańsk,cdtgevrtezvdesbuywcrsynlwaiigk685,pxqmyibzwuqie685,21.0,3,229.0
686,Norbert,Jabłoński,Lubuskie,Lublin,uqnydxpvpsyirqyuxoqizxvkbyafgo686,zljcvilvxgzgg686,55.0,5,468.0
687,Katarzyna,Michalak,Podkarpackie,Wrocław,prjmsrleyfjwgulibzijelfcuxmuyi687,fwupnqzdnjhki687,48.0,2,216.0
688,Zofia,Szymański,Lubelskie,Warszawa,nlxajtzeozjvkxuqqzbsntkjsgvglb688,krhgjduisemqh688,31.0,1,6.0
689,Beata,Kamiński,Opolskie,Lublin,hujdhocdblqzpqslzflzyjlzurjwoe689,myjbzwaatughy689,21.0,3,769.0
690,Teresa,Krawczyk,Kujawsko-Pomorskie,Łódź,tltuffvqdbroyrcgxwxyxobwuuvhwz690,zprjqgxuxazxy690,57.0,5,33.0
691,Aleksander,Michalak,Kujawsko-Pomorskie,Warszawa,eqvhwmiiibitkvixhigeudwluhjnyt691,vieynievfoivm691,24.0,4,487.0
692,Iwona,Kwiatkowski,Opolskie,Bydgoszcz,ajxfmnobmwezkjidybjrerskcvwlcd692,xidbhjtbpekgt692,29.0,4,324.0
693,Filip,Szymański,Kujawsko-Pomorskie,Warszawa,udqfudsotcqperkftcrgazeawxkgad693,nudtmeusamwha693,43.0,3,353.0
694,Iwona,Adamczyk,Opolskie,Warszawa,ebagffpdztblywvcouchfxwgbhrund694,wtbvhcxaktdbb694,53.0,1,341.0
695,Felicja,Krawczyk,Mazowieckie,Bydgoszcz,zwtgbzflvyypbfkalsyehapbryfwru695,qrxgnatnvbzst695,24.0,1,462.0
696,Danuta,Kamiński,Lubuskie,Łódź,iburuaybzjcmsuhbtnveidyxtcxyzd696,bptsturgrhlml696,69.0,5,4127.0
697,Aleksander,Nowak,Podlaskie,Lublin,nooabdcelhwrhcuzqmpqwxvkemhkxy697,uzgazbnrgnkzd697,68.0,4,137.0
698,Iwona,Wiśniewski,Opolskie,Katowice,rulfkwqpjcflwrtugsjxdogmljnjlf698,mvxhhvhpjtery698,51.0,3,39.0
699,Szymon,Dudek,Dolnośląskie,Lublin,ahwvjqouuivoiubmzlfcbyeesfsxfh699,rbajserwkecmb699,41.0,4,11.0
700,Filip,Grabowski,Opolskie,Wrocław,oacndigembufelmuczasxumvyoowgz700,jnurhctpwktrm700,34.0,4,6126.0
701,Dariusz,Nowakowski,Kujawsko-Pomorskie,Katowice,erwumuliuicdznjmnszswekkinlawf701,nrmobvteuhbky701,24.0,1,365.0
702,Beata,Szymański,Podlaskie,Łódź,liapxyulbzxpfarlfqimqxlzikbzwb702,hupmhupteeepy702,40.0,3,9201.0
703,Beata,Michalak,Kujawsko-Pomorskie,Bydgoszcz,xnvgdapwhxjjzsvycnypcmehzovmsw703,tmdlsztaxavcc703,40.0,5,1.0
704,Dariusz,Zawadzki,Opolskie,Bydgoszcz,qolflbpuqnhejhroieclhdzlcxhrru704,musqreijtlbzo704,34.0,5,303.0
705,Beata,Lewandowski,Lubelskie,Poznań,volzcwcjpebxjllufelytwhsdgbydz705,lzstdaiyumfxb705,76.0,4,408.0
706,Edward,Dąbrowski,Łódzkie,Poznań,ripmmprvliwryatoiyzqmwodlhydon706,coojhlbgwwbvy706,33.0,5,426.0
707,Bartosz,Piotrowski,Lubuskie,Szczecin,nkqdvhkxajptuoxyalelinaeelvwmw707,coyteypmfdmvs707,26.0,1,6270.0
708,Bartosz,Michalak,Opolskie,Bydgoszcz,owykxcgexmmweigouycttnegyiuybz708,llxegesilbeks708,48.0,5,206.0
709,Szymon,Michalak,Kujawsko-Pomorskie,Kraków,ajvnqzkfkslvpepczjztizhsohlxwi709,lqcjoqccihpcj709,27.0,2,346.0
710,Czesław,Mazur,Małopolskie,Szczecin,xeavuarufhfxfumjupgrvozpqdmyxi710,ogtuuzpiqvbwy710,31.0,2,344.0
711,Jacek,Zając,Opolskie,Lublin,fqlrymxkagwnmijwmvakldqbrxzpnx711,rfcjkiyrptspp711,28.0,2,32.0
712,Paweł,Dąbrowski,Podkarpackie,Kraków,vcgourxcgwiwhulbicjqwxiqzbbbsq712,qhaltpvxqfvca712,53.0,2,19.0
713,Grzegorz,Dudek,Małopolskie,Wrocław,livsgdjjycqcpcldpopexnsjtwwfep713,fnmbrvvitkksp713,44.0,4,170.0
714,Czesław,Grabowski,Opolskie,Wrocław,jnkecwwlwecaayyxiwusdysvzyjmsa714,mgwczoesshchr714,71.0,5,316.0
715,Danuta,Kaczmarek,Podkarpackie,Warszawa,pihjvoiokliprbdatrkoewafcvufpn715,sepdbikdncotq715,53.0,1,678.0
716,Grzegorz,Michalak,Lubuskie,Poznań,gmposdivmtnnhsagmpprxctttjesar716,kgekzenszgsri716,25.0,1,317.0
717,Iwona,Nowak,Lubuskie,Łódź,fzvbjcmzwigxltrefnbuymafinsscr717,xlsqaswcexrlw717,24.0,1,374.0
718,Felicja,Jabłoński,Dolnośląskie,Bydgoszcz,nvfkdrsdmpqcrqearrhsygcysgyqgx718,jwqqbtrfjtcaw718,25.0,1,379.0
719,Paweł,Lewandowski,Małopolskie,Gdańsk,zwmuxtmbbywbtcuqerqpzcdggyrnqu719,bhtjahjngsksp719,51.0,4,630.0
720,Paweł,Kwiatkowski,Łódzkie,Lublin,nvcxypixemfjfbjisykvaqjmhfmytf720,llatqparwkjrt720,75.0,3,477.0
721,Wojciech,Kwiatkowski,Podkarpackie,Kraków,nbbwnoezagrheuioyruldamtxujird721,hbetmtjdnfoxr721,29.0,1,272.0
722,Aleksander,Wiśniewski,Łódzkie,Kraków,nmxshmqlwjxluvwcowfphzbwcejhxj722,wxvmrfzstqekq722,59.0,1,3254.0
723,Urszula,Kwiatkowski,Małopolskie,Łódź,qfngelsaxqndqmrhmifffzqpzbghhe723,fmhalqeygkxmw723,23.0,1,312.0
724,Filip,Szymański,Podkarpackie,Bydgoszcz,uiqlubdwnodskaaidckqntvtdgytgw724,vsimjefxzfcsh724,46.0,2,331.0
725,Teresa,Grabowski,Kujawsko-Pomorskie,Bydgoszcz,rclyzitruktsfhmebhjckyzyzwrvty725,wmfpggvpywsin725,23.0,3,76.0
726,Norbert,Mazur,Mazowieckie,Łódź,ytajqqxvmaojryhzjmrnyfijibapgd726,havrmpqsyedsh726,67.0,1,331.0
727,Zofia,Wojciechowski,Opolskie,Gdańsk,tegbhnelaikhisomgddfsosrvfjtpk727,bwbzazsukirph727,52.0,5,212.0
728,Paweł,Grabowski,Mazowieckie,Bydgoszcz,guflwjxzvhrrkbjpifkeoyrabnvimc728,dgyvyfyeylany728,44.0,2,476.0
729,Felicja,Kwiatkowski,Dolnośląskie,Lublin,xcvzatdundxcdfbtjagvmdhgeesjiq729,hvhrmezczpnty729,39.0,5,351.0
730,Henryk,Nowak,Lubuskie,Wrocław,oitoulrkqvhvmwasonlqixpxogxtcp730,bawdqjetrpfok730,80.0,1,478.0
731,Filip,Grabowski,Opolskie,Kraków,wfhgymqhgmgmdqyaidpephhzxgkups731,bevynlzerrbfj731,21.0,5,6379.0
732,Felicja,Szymański,Mazowieckie,Łódź,usmgivujknobrcmqudxndgdlxpodmv732,pgwntilskrpoq732,48.0,3,409.0
733,Edward,Dudek,Mazowieckie,Wrocław,ujluomstkwhohwlglrwozvqwkvcnon733,epcnxvtxfdjji733,20.0,1,288.0
734,Henryk,Zając,Podkarpackie,Kraków,hkawisnvwsutjshteyuikikkmyvxix734,qezucvsmzmxse734,68.0,2,295.0
735,Małgorzata,Kwiatkowski,Lubuskie,Lublin,dpdjnoqvjhpufoqtrcqvwkkcjhhqax735,dhvcscdkfoohl735,43.0,5,231.0
736,Edward,Kamiński,Opolskie,Łódź,qhqjmmpdmiibqazkqyvaexqqfmcjyp736,wgejkmrxgrldi736,33.0,4,182.0
737,Iwona,Dąbrowski,Podkarpackie,Gdańsk,tuezeosdxfzqhkxdenhxatsghfavqp737,hkfdcgpvkiljg737,66.0,3,206.0
738,Celina,Krawczyk,Podkarpackie,Bydgoszcz,lovoxxrlheamsobzktpjiokujftipp738,vlqpgmxsfgwlw738,21.0,3,6341.0
739,Czesław,Nowakowski,Kujawsko-Pomorskie,Gdańsk,ukgkkhlvdcrplbjsbrsgnihcydvndy739,ufehrfrucpeal739,20.0,3,317.0
740,Aleksander,Dziedzic,Dolnośląskie,Gdańsk,zlxdhgbsgxralbqudtdnxlnuvjdsdt740,umdkgszmbhtaj740,23.0,1,83.0
741,Zofia,Kaczor,Lubuskie,Gdańsk,gbasbrbjxnehbigqijjnxahqnnmcvp741,xrwwvhrpygidb741,21.0,2,18.0
742,Agnieszka,Woźniak,Kujawsko-Pomorskie,Bydgoszcz,afyjzotdnusmjbhrvbijvbzgwszaer742,rmfmtjnmsfmep742,48.0,1,216.0
743,Czesław,Nowakowski,Dolnośląskie,Warszawa,thkzbespkmydhwkbqbgnpcyqickokh743,xptzhwfaiviih743,37.0,5,216.0
744,Katarzyna,Jabłoński,Lubuskie,Gdańsk,ykvfbfkaigjjspmsouemlqjherpgpv744,iislxytrnutsw744,42.0,3,32.0
745,Beata,Grabowski,Małopolskie,Lublin,whdrfzqybsmqjcxazzemmsshkgzhiq745,tgnatiymuefyi745,30.0,4,602.0
746,Teresa,Wójcik,Opolskie,Gdańsk,fnbdhxdxcrpjollervgaxfepgguzwr746,boppezeiwsjxe746,40.0,4,654.0
747,Norbert,Kaczor,Lubuskie,Lublin,qdaltnundwfwwamnqfjnnlmapahttu747,hduaveuwctcpz747,70.0,3,185.0
748,Zofia,Grabowski,Kujawsko-Pomorskie,Lublin,spagkuikmnicnimnmrkgcyiwmetzsx748,rvnchjetttmxj748,39.0,3,307.0
749,Henryk,Zawadzki,Małopolskie,Łódź,bklnouqfxryvhtrsdosgmryeacpdms749,rwwrjzzxluaku749,41.0,4,77.0
750,Ewa,Kaczor,Podkarpackie,Szczecin,pkyahoipgtatsthllusuuuysdjygui750,oushxcanhjcog750,30.0,2,403.0
751,Jacek,Dąbrowski,Opolskie,Łódź,ptzvcpavmneicnutrwrdybdmyejtei751,mglfwrhyztbvx751,21.0,1,244.0
752,Wojciech,Kwiatkowski,Podkarpackie,Poznań,xkcgukgypmlreuigfcmqrmhgvkxxsy752,tyvwfrpxnwbaq752,28.0,1,5926.0
753,Iwona,Krawczyk,Lubuskie,Gdańsk,bafhzzfzmlwuacwnycctnopcyrqiyf753,zumtjbrrzcbeq753,23.0,1,49.0
754,Edward,Zając,Małopolskie,Lublin,yjsraebgjmcwmnzataxmoudzhavqki754,tauvkrpwjdxno754,35.0,1,463.0
755,Teresa,Dąbrowski,Małopolskie,Poznań,ultkbmaugwilvnaxygofpafpfbnorc755,ajjhrwzptcykr755,71.0,1,1489.0
756,Filip,Dziedzic,Lubuskie,Poznań,xfwutppykyrophqqzrwekkpmjdsuxu756,obhelpaeowoju756,21.0,2,319.0
757,Agnieszka,Dziedzic,Opolskie,Wrocław,fiiwxfyrazlgtefmhtsfvivrzaiawu757,kjhfrpilobptw757,49.0,5,88.0
758,Dariusz,Wójcik,Kujawsko-Pomorskie,Poznań,oseiulteijhqvupltlmxealtchjrmk758,pbaquudaurroh758,50.0,1,4249.0
759,Ewa,Kwiatkowski,Podkarpackie,Katowice,vvdumnxxopjtrdgdochryvklfumhvi759,mtbogseagbgkf759,22.0,3,485.0
760,Szymon,Dąbrowski,Dolnośląskie,Łódź,tokxvlweqqoaqmecxgvxhivvvlqcip760,rqlejhyvpszze760,53.0,5,451.0
761,Grzegorz,Michalak,Lubuskie,Gdańsk,osvmysfpijhpvzwrkpebirgcqfqwvn761,jtfqvqtgkjely761,60.0,4,215.0
762,Grzegorz,Mazur,Opolskie,Poznań,wqyghmwuzxxqgzuzcmyuszbfvvdnjs762,lvmtmrbzlxxro762,20.0,5,212.0
763,Felicja,Jabłoński,Mazowieckie,Wrocław,lqzulzudmucmrvgdalpsfrembzsogc763,oulhhqesngzuf763,77.0,2,6034.0
764,Teresa,Nowak,Opolskie,Warszawa,cpbzymmncrudpenlniylikywuvcspk764,xmcvxyzwkgtcx764,44.0,3,216.0
765,Wojciech,Kamiński,Dolnośląskie,Poznań,gkoypcuopezlrvrwfntsbaxknbllzn765,aemvxekmeziwq765,43.0,3,470.0
766,Łukasz,Kaczmarek,Podlaskie,Szczecin,dlgytvropavfmnpclpqlpiacrsnerp766,ubkhhorlhtgte766,21.0,2,19.0
767,Filip,Lewandowski,Kujawsko-Pomorskie,Lublin,vovfuaftebuboznlsyfdjjofgcioag767,fqdnhzfyzqprs767,29.0,3,235.0
768,Zofia,Kaczor,Lubuskie,Lublin,wqwwwrjckumcwtcxbxcvnxtxfsbgzc768,nsggxnwqtbckk768,66.0,5,8787.0
769,Paweł,Jabłoński,Lubuskie,Poznań,cswjfjhzuawmkordoyautelgicoadu769,otzctylgzpljm769,47.0,5,52.0
770,Małgorzata,Wójcik,Dolnośląskie,Warszawa,vlpllfypcnlxikjztftamjaxceqjlj770,edxarqkoairih770,33.0,3,57.0
771,Dariusz,Grabowski,Kujawsko-Pomorskie,Łódź,roklhxvjiqnfusvxctbwqjkuhqxxik771,wfcjppscmpuat771,34.0,3,400.0
772,Danuta,Kaczor,Podkarpackie,Wrocław,dpziceesjihsouwvvdhoglphhrpkug772,jdtgtiiyqylst772,79.0,2,630.0
773,Czesław,Kowalski,Podkarpackie,Łódź,zwrhmdcddcwuqbhuapgjkfpdvxikyf773,jjpepgafsosqk773,32.0,2,1865.0
774,Urszula,Kaczmarek,Podkarpackie,Gdańsk,zsraxophvbhxddcdejpaqyuircelix774,ofcktvporardp774,33.0,3,148.0
775,Edward,Jabłoński,Opolskie,Łódź,sxmthgszzmacdwicgaefdejnramups775,qtnuewjlkxfoi775,24.0,5,1489.0
776,Grzegorz,Wiśniewski,Kujawsko-Pomorskie,Gdańsk,dncqvjyoisqpkeeoiedctsmxpolpcg776,psarjjznkavhl776,29.0,2,403.0
777,Henryk,Kamiński,Lubuskie,Bydgoszcz,nbuzhbksnlfqclmcoknkeittxqqyze777,kjnmbogbvfuqo777,23.0,4,163.0
778,Paweł,Dąbrowski,Dolnośląskie,Szczecin,aakdqiirjzkzjcjyqhqscpegihkdul778,rphcdbccaeobr778,59.0,3,227.0
779,Szymon,Mazur,Dolnośląskie,Szczecin,matlhiinprkqswrwhbpnvxgwnfobdy779,qobcntofxyydd779,69.0,2,29.0
780,Celina,Dąbrowski,Dolnośląskie,Łódź,uyfgceroxepgeynebgatgbxnqesdco780,jnhigpygpawfj780,36.0,1,4248.0
781,Grażyna,Kowalski,Kujawsko-Pomorskie,Warszawa,rzkcbjornnsesvwpxwohltrieybquo781,wbtrgiycjzavf781,43.0,2,1880.0
782,Szymon,Wójcik,Dolnośląskie,Lublin,grciamqmtxxlatfaatdxynrfreralt782,ctktgfadifpsh782,33.0,2,108.0
783,Róża,Kowalski,Dolnośląskie,Poznań,ielshgsbsmcswrjouwpdqggtkrgyqf783,txktqnamhseaa783,70.0,2,6350.0
784,Beata,Nowak,Lubelskie,Poznań,zqigpjzxlxneqgwrxpntmwbczpnlok784,uswcsppjvstvu784,48.0,2,4239.0
785,Czesław,Lewandowski,Podkarpackie,Warszawa,jzkrvdcaaepjzmsdyzdnvgfhhxrzjz785,mgrredagnjzko785,33.0,2,269.0
786,Ewa,Dąbrowski,Dolnośląskie,Poznań,hkgpsvcdrxdvjbaqhwlxgfiwonrpab786,xxdfsthzpfjar786,21.0,1,101.0
787,Beata,Nowakowski,Łódzkie,Lublin,ecabkblprccmkerzjiacuhjcseclwq787,wxturulafaopz787,70.0,1,430.0
788,Grażyna,Woźniak,Opolskie,Szczecin,oozcovjxoybajbdgwydvbwtbawgmdm788,imyxdsrpzkvsn788,73.0,3,208.0
789,Beata,Dziedzic,Podlaskie,Katowice,xgfonfxrsghinaybvvbertckfrnead789,ennccwkguzeln789,69.0,1,21.0
790,Jacek,Szymański,Opolskie,Lublin,domregtmdxvnibllaxizrocvydlsrb790,xccnxoqcuezeq790,57.0,4,455.0
791,Dariusz,Piotrowski,Podkarpackie,Bydgoszcz,ffbrigimppwkxdtcyjzughlmcavqdo791,dgmjptllankoj791,47.0,3,181.0
792,Jacek,Woźniak,Lubuskie,Wrocław,exrjcnkfpmnxgphmsfzsiptdszdqed792,klyuhpofnnxki792,55.0,5,145.0
793,Celina,Dziedzic,Lubelskie,Bydgoszcz,sqevdjcspfmkuruwpdctqteogsxles793,erxtouehxwenu793,29.0,3,28.0
794,Zofia,Kaczor,Opolskie,Kraków,kmaesxfpdqmfuobyyfhisjktfrjoho794,istifpxhzapwq794,73.0,4,16.0
795,Wojciech,Piotrowski,Małopolskie,Łódź,rasbawhxaxfrzdeambqqeeavskvslw795,anuwxxlfejgqy795,42.0,4,21.0
796,Filip,Adamczyk,Małopolskie,Poznań,baohmxocytddklkijdcennbocmqzbq796,tfetwmrkfpcpk796,72.0,1,430.0
797,Dariusz,Szymański,Kujawsko-Pomorskie,Gdańsk,ytwdwugmtezigryxjvgoygbeziqlrs797,ehpynelnpgioy797,58.0,1,6318.0
798,Dariusz,Woźniak,Kujawsko-Pomorskie,Łódź,qyoygrjpkanxizqbtaguulyfldwsgb798,prqwbdbgemtlz798,55.0,1,9560.0
799,Helena,Kwiatkowski,Małopolskie,Wrocław,wtyuczwbtexxnuxevgmrrxpiebuesc799,wkkjabnvuossa799,67.0,1,9369.0
800,Aleksander,Krawczyk,Mazowieckie,Bydgoszcz,orpatfrvafdqgzouofehvayrkrctmj800,rtukehfyykkor800,79.0,5,68.0
801,Małgorzata,Kaczor,Łódzkie,Katowice,eynkdceolwiwomnjrsiqzjoabfhsev801,lrtufxvmstcvo801,32.0,2,465.0
802,Grażyna,Adamczyk,Małopolskie,Szczecin,gpqkuehtbzhowwfgiudubqzoeyidop802,bouhszaneqzpz802,32.0,1,275.0
803,Filip,Grabowski,Mazowieckie,Gdańsk,jepikwqppqswazeullkbotmblvrhzu803,bqbgbmrpwcnfc803,34.0,4,882.0
804,Róża,Zawadzki,Łódzkie,Poznań,fcnvyzajmuljyxwscfrqrpsthkswkm804,rdrffdxeaxjbb804,35.0,4,38.0
805,Norbert,Woźniak,Kujawsko-Pomorskie,Gdańsk,htripbzbfixjxxfqxcdkjvwcxfsfsu805,hmxolbucmmyyz805,76.0,2,32.0
806,Zofia,Kaczmarek,Lubuskie,Szczecin,swatxsoyicnblqzjbpamivjwabaqkv806,errvydlhlyguq806,30.0,2,382.0
807,Felicja,Zawadzki,Lubuskie,Poznań,qoisiigvkxetgrmfbknejdjcjlmgss807,qfmppsigsckid807,34.0,4,57.0
808,Urszula,Kowalski,Podkarpackie,Łódź,einzkkkmfqltsgogccvcsxhtfrfufs808,qqukhgvdpwqvw808,25.0,1,403.0
809,Paweł,Kaczor,Podkarpackie,Gdańsk,zdmdrojjfchajaztthuwpsqeggcyjb809,cyjwqhbjqpoyi809,31.0,1,459.0
810,Felicja,Dąbrowski,Lubuskie,Poznań,jxyylqmjbloisqiksziowcyligncra810,erwkrlakzjfhs810,78.0,3,4141.0
811,Katarzyna,Wójcik,Podlaskie,Kraków,vammfxszwlpmniphesbpqrzeovneem811,viuvnedklbija811,28.0,3,57.0
812,Edward,Zawadzki,Dolnośląskie,Poznań,gyepiajniummxfkhtxamrsecvbyuim812,ibvcxmmfujqnt812,75.0,2,6244.0
813,Teresa,Kamiński,Małopolskie,Gdańsk,hxdauiynfxqkdywnapbsnisnesayny813,oxsbnbgmzcewx813,28.0,1,219.0
814,Beata,Piotrowski,Opolskie,Łódź,nyfdyzfpvynnxmpfedlpvnxcowysyu814,fwdisxaqoetid814,31.0,2,246.0
815,Danuta,Kamiński,Lubuskie,Lublin,ljgukyqpgvhguqfbtzozqntlnzvfli815,ogmnmgdhbvjpz815,72.0,4,436.0
816,Czesław,Dziedzic,Dolnośląskie,Lublin,cvwmgoymrmejsgzpyxtxjusgikynml816,nepldrvmutdhq816,64.0,3,265.0
817,Filip,Krawczyk,Lubelskie,Warszawa,btssgtdiwmaqysadfvwfbymrjwtwkh817,msrmqukapykyr817,63.0,5,68.0
818,Oliwia,Mazur,Małopolskie,Łódź,utntsajbeflinxsqwdhlryuwjkvnpn818,xrqplnozprrlm818,72.0,4,4111.0
819,Iwona,Dąbrowski,Lubuskie,Poznań,rflbdzqqmplipoulsegvlyfbllamsb819,arekkshtuxtzy819,46.0,4,417.0
820,Henryk,Wojciechowski,Mazowieckie,Warszawa,uzttgnobgnfcudbviwyihhjzckhajm820,zqazwqslpiaok820,43.0,4,251.0
821,Agnieszka,Lewandowski,Kujawsko-Pomorskie,Gdańsk,brsbehwwxlvmteewcrksilehtksnek821,jkegwqpcsrawm821,63.0,3,40.0
822,Grażyna,Kaczmarek,Dolnośląskie,Katowice,nlilrpsaxwurjkxzfpjvqsjdjsdcpq822,ekjjakogovxkz822,64.0,4,249.0
823,Bartosz,Michalak,Podlaskie,Szczecin,kjeqdtfzqjwzabrurppwqwhidcodrx823,ukhpwlraphueg823,20.0,4,17.0
824,Danuta,Wiśniewski,Kujawsko-Pomorskie,Łódź,ouuseuefearytqiqnhupdezwdbwcil824,fjifszxjjkomh824,77.0,5,2396.0
825,Wojciech,Kamiński,Lubuskie,Gdańsk,unmyclpemkdoodlavhubpyfgftukfe825,ntuxjagxqqmhe825,42.0,4,122.0
826,Danuta,Piotrowski,Opolskie,Gdańsk,bkzmjwbipbyzriuexptdcvisjuhdnk826,gqcvzfugwrxoc826,38.0,5,358.0
827,Szymon,Krawczyk,Podkarpackie,Łódź,psncdorgelnmqsmmmfzlzipilpwrfy827,gsdtylcknuupw827,76.0,5,488.0
828,Róża,Zawadzki,Lubuskie,Gdańsk,smqqspcpijejpnmqqyaevpimwmmzfm828,coknwrtwifang828,23.0,3,440.0
829,Czesław,Wiśniewski,Opolskie,Bydgoszcz,riracqvynaoaekvhwrcouhabmrseck829,taqkuqeptmelv829,31.0,5,260.0
830,Katarzyna,Kowalski,Małopolskie,Poznań,crfdmtunngxqiwujjdhahjensopknw830,bxileuuzmtnzc830,28.0,5,159.0
831,Celina,Adamczyk,Dolnośląskie,Gdańsk,yrmfunzgfsmrdmgeldgprmvqmzsjff831,mzlhjbazpyxta831,25.0,5,1816.0
832,Norbert,Nowakowski,Mazowieckie,Kraków,jvhriccgyunprkuaefkojtpktdajyy832,jkhqigbadloua832,73.0,5,268.0
833,Katarzyna,Jabłoński,Dolnośląskie,Poznań,fqutmmcrdpoiocstfhziykyiodrzpl833,bphmodcyvypwp833,22.0,4,446.0
834,Róża,Dąbrowski,Łódzkie,Lublin,ezlnvhjenslrhaxnnkqmsngclfgyfq834,mifojiidvoapw834,36.0,3,119.0
835,Helena,Zając,Podkarpackie,Łódź,yvbvarkzboiyonusrfisvhafvhhgrx835,dkjluzcdovuhr835,34.0,3,340.0
836,Urszula,Zawadzki,Lubuskie,Gdańsk,vteijrblfrupaxkkovfgqefjwjozfs836,lrsoouzwvykzx836,22.0,2,75.0
837,Bartosz,Kaczmarek,Kujawsko-Pomorskie,Wrocław,ugqzudptyqzmbudtczmsbymiwpqjiz837,beuwkkmdazqbq837,79.0,4,199.0
838,Edward,Kaczor,Mazowieckie,Wrocław,ygwdkjtypecohhcqixlnchbvklhibb838,dhvxiddhpmjrg838,21.0,1,382.0
839,Norbert,Grabowski,Lubuskie,Lublin,jkckzywolzbmevrpwybuxcggzpkhud839,jrxepxqgnzjcb839,70.0,5,179.0
840,Grażyna,Kwiatkowski,Lubuskie,Łódź,kexaewsejjlmgzpaowxavljsfndeis840,omuvjtseqxpik840,25.0,5,139.0
841,Czesław,Woźniak,Podlaskie,Kraków,qmihnuvhklsucjcghagfmevrxnfyuf841,nokkmrvosiwfb841,71.0,2,173.0
842,Beata,Piotrowski,Mazowieckie,Gdańsk,ckhgyegkczsapobmtzndlowktsqflv842,ywcjebztlvoxw842,32.0,3,674.0
843,Róża,Woźniak,Podkarpackie,Poznań,dthmhycjznjpzyyygjojdevqukokae843,yayrcfaffivdt843,62.0,1,2459.0
844,Helena,Jabłoński,Kujawsko-Pomorskie,Bydgoszcz,btrniynrqhzmeisoyrfgxinuhqlzun844,aptatdofdvgzf844,31.0,2,70.0
845,Teresa,Szymański,Małopolskie,Poznań,bfdqoaulmbapnpqkcqufmfkbgscojm845,rnqeuuuiqrmss845,57.0,1,364.0
846,Oliwia,Zając,Małopolskie,Wrocław,apgkihlhroiuqjvrkmpbzynjrmxkiv846,nthbwzkeavbld846,21.0,4,340.0
847,Grażyna,Kaczor,Opolskie,Lublin,mztqgmkwitqygfqfcmsuksbkkkpwrq847,idxzlchpitydk847,26.0,1,320.0
848,Filip,Piotrowski,Opolskie,Gdańsk,ymegnxsrmktscoomcbhrcynbefejxh848,getcgpmparuzh848,51.0,1,67.0
849,Henryk,Krawczyk,Podlaskie,Katowice,wdrckypeijlqswjdejvqhyrgbfegnf849,jyijkuhdjrqdn849,70.0,1,5949.0
850,Teresa,Kaczor,Kujawsko-Pomorskie,Łódź,qxygokrwrsngfigutnryjfyakvilfj850,ecrwajruzgxuc850,49.0,3,240.0
851,Oliwia,Zawadzki,Lubuskie,Szczecin,kcylcehuzcbjptouaomjhjmtygndoq851,gkmkylsnvnwcj851,21.0,2,238.0
852,Agnieszka,Kamiński,Dolnośląskie,Gdańsk,zssdigxqivmtymivzbmuljcdyhlyhp852,hrrggafosbxtx852,50.0,3,62.0
853,Norbert,Dziedzic,Opolskie,Lublin,ilcbgqemcnnpfkcdfxszwtncxsqdoo853,nuwvifptuqpht853,24.0,4,474.0
854,Urszula,Kowalski,Podlaskie,Poznań,tcnwbetnwocxqbdsqbxpffengbttud854,ioavjilixuokd854,69.0,4,2856.0
855,Norbert,Kwiatkowski,Mazowieckie,Poznań,mtpncutntbtvrdxouxcrfcwzpgevll855,oipolyhpkaifo855,26.0,2,428.0
856,Czesław,Szymański,Łódzkie,Warszawa,togxsntxyhxfcdssxbvfpzvrdijyrm856,lqpetgkvxcrfl856,27.0,1,85.0
